id,app_id,title,price
364d08a9-fdb6-45d7-ad52-36a0e4a48494,88698c2e-3afe-45a8-b675-a93381f34018,Trimpo Service,$20/month
5ee07cb7-0395-42bb-85f3-8d119462e41c,2f0a7c07-2e83-465b-a452-8fe00904065d,,Free
bcb57bc0-709d-48a0-859b-f745912d4658,cc79044d-710f-4c1c-a836-d9264d22ec72,,$10/month
850e52dd-c49f-434d-95e4-527788323c0e,d43df093-c79b-450b-95b6-7c3840b2ec7d,,$10/month
76819c63-8400-4a02-9019-85ba30ee27b6,755453de-abaa-44c4-ade1-fa8e19f43626,ALWAYS FREE,Free to install
b0b63d60-0a78-471a-8b54-8bff8e29cedd,755453de-abaa-44c4-ade1-fa8e19f43626,1K Plan,$29/month
985b044d-018d-4d03-a7f5-06d3a59d5b71,b8f87c9e-731c-4da6-a594-453c42aa8666,,Free
121726e2-0c3d-4460-8779-20309732f868,755453de-abaa-44c4-ade1-fa8e19f43626,5K Plan,$59/month
f2771397-1578-441c-923c-cf6e26918d19,8917f9e5-71b6-4add-beb3-150d84bb2948,,Free
7bc31206-7721-4933-9e2a-9a9629893d59,755453de-abaa-44c4-ade1-fa8e19f43626,10K Plan,$99/month
0a165f53-3e85-47a2-ac43-455ae47de6dc,c2ab0012-0bb4-4525-bc35-f9900ebbbf68,Standard plan,$79/month
fe33399e-4783-4085-a3d3-edc32d5c50d1,c2ab0012-0bb4-4525-bc35-f9900ebbbf68,Pro plan,$199/month
3a36fd6c-8db6-48a3-a83f-de095ead2f9a,c2ab0012-0bb4-4525-bc35-f9900ebbbf68,Enterprise,$499/month
954cbbf4-468e-487d-b395-244d97eb2009,a9d63d52-80b1-4e54-ae26-8961503262d2,,$6.95/month
525fa2bb-d407-443a-b5e1-d7263d4115b5,dcf6f2e9-da6b-4698-bd29-4fa0eab902a7,Free,Free
84edd2ea-3646-4020-a84c-c91486267798,dcf6f2e9-da6b-4698-bd29-4fa0eab902a7,Growth,$49/month
1a6e9a14-8ba2-4084-ac81-3e53df791886,b8a821a9-aec7-4233-90db-a17a21e8358a,,$4.99/month
f78c9776-ce08-48f9-ada7-2ce2b0b2b7c1,dcf6f2e9-da6b-4698-bd29-4fa0eab902a7,PRO,$99/month
94dd761a-1b0f-4bed-bc0b-3e170baeb5c7,f7b50cb3-da08-481f-895d-06c5a18808e3,,Free
2373277a-e5f5-4d32-b830-ef2e64ec9d6f,0985edf1-304b-4c26-9694-6b0fc08d6e42,,Free to install
d9c31a9c-e2b6-4a8d-a77f-7e25c3dbdacf,aecd9050-b7ee-46d1-a4b9-7218f0b5e2b7,Basic plan,$9/month
feb37127-49ef-40bf-91b1-8e848384aa3d,aecd9050-b7ee-46d1-a4b9-7218f0b5e2b7,Premium plan,$19/month
712c588f-d416-4c49-886e-a7429e7baf2a,aecd9050-b7ee-46d1-a4b9-7218f0b5e2b7,Professional plan,$29/month
f41350ce-4291-4d5a-a66a-130c50d2dd93,2a42ea96-a787-43c4-a8a0-07426f49c63f,,$39/month
c1f35e7c-bfb3-4239-a868-ec60f018d4f7,6f180b20-7e88-4e84-86c0-6f722cb89ca0,,$45/month
ffc8c871-ff5d-429d-a173-623e6f346e7b,1b1092be-b82f-4ca8-854f-70cdf66e744e,Starter,$29/month
e460a6d5-1890-47de-8ac6-5855e864f281,ed8f6022-fa15-45c0-9156-47f30b35483b,Starter,$29/month
f722e750-b6dd-493a-b2cf-06931b8472d3,ab8175cb-08e1-4e82-b1ff-2855dd1d4dd3,,Free to install
93059eff-5f3e-419b-ba44-213529e2d354,1b1092be-b82f-4ca8-854f-70cdf66e744e,Growth,$99/month
6f6514ac-dd1e-476e-9437-9991fad0685f,ed8f6022-fa15-45c0-9156-47f30b35483b,Enterprise,$39/month
24b153dc-73bb-481f-b2b3-1f01b35475fa,1b1092be-b82f-4ca8-854f-70cdf66e744e,Unicorn,$299/month
3227985c-41b5-46a9-ba22-13812d7dadfd,ed8f6022-fa15-45c0-9156-47f30b35483b,Elite,$59/month
677b649c-88f5-487b-966b-6b0d88e9a310,3d255126-c040-470d-80f5-98e58783c44e,,Free
ba881dc8-994b-4fd9-9656-be4f91894e63,a0548d4e-7e52-45e0-966f-6e7b24902d4e,Pro Plan,$4.99/month
a885add2-2f83-4f05-95e1-457a3361e2e3,a0764b64-3c3a-430f-8260-c255681020be,Essential,Free to install
51d4671e-d95d-48a5-9f08-2e0af0c302d9,0ba48b3e-44b9-41de-9f48-6f03409f9d11,Professional,$50/month
4c5614a3-2953-4b41-a7c0-3e36e97f3573,cbfca0ef-1d7a-4a80-a5f9-da682e9cf49c,,Free to install
1fcda17b-e45a-4dce-bef7-0159eb4aac20,a0764b64-3c3a-430f-8260-c255681020be,Ultimate,$120/month
0fb8c6e8-3ba8-49e9-9ea6-5d2c68f4cca9,c7718b51-e0cf-45b4-83df-ad2469588e77,Free,Free
469e9a39-6e79-4bed-9f35-f3fc9df85512,a7d6054e-3592-4b11-a304-441706bad86e,Campfire Basic,$9.95/month
006458c4-c904-486c-9664-13e07c3aae38,896007ac-a0ea-449f-86f0-84523cf39388,,Free to install
b068f04f-b518-4bb9-8b74-a848773dc8c9,5b656428-2236-410c-99bc-41aac871677e,Forever Plan,$7.99/month
9405ef99-0877-4931-b9d5-ba79c90f9eff,eb650355-e6e7-4d07-9dea-5de292eb3206,,$4.95/month
e8c31178-07c5-4c04-88c0-3f745f96295c,c7718b51-e0cf-45b4-83df-ad2469588e77,Pro,$49/month
969a7751-6e49-4403-8830-387338959e0f,5b656428-2236-410c-99bc-41aac871677e,Development Store,Free
00f99572-3789-41ce-b982-ccf3748a00f2,cf715dbf-e871-42ae-8c3a-9021b429e461,Premier Edition,$99/month
036226e8-913c-4aec-993b-3a0d5f78f6b4,cf715dbf-e871-42ae-8c3a-9021b429e461,Enterprise Edition,$199/month
7ba4fa4f-dbfb-4b79-b5ae-c78d4bdd819a,cf715dbf-e871-42ae-8c3a-9021b429e461,Global Enterprise,$299/month
b86431d7-1551-45ef-92eb-0fc12ef2cf36,fc59bf4d-be46-4c5a-8277-baa0cda7eebf,Lite,Free
0787e16c-b21e-4ba2-9d4f-9d1ed03a8385,94269266-4072-4ed0-86f1-2cd9f3a86a4b,,$2.99/month
fa7c63b2-6fbd-41bd-856e-2220204fa982,fc59bf4d-be46-4c5a-8277-baa0cda7eebf,Pro,$49/month
38afdbc1-b7df-4293-930b-2019a9352eab,67951e70-6d70-4ffe-8778-11f7f4cc052d,Lite,Free
7f616bcf-ee26-469a-8ea1-99d0299416a0,67951e70-6d70-4ffe-8778-11f7f4cc052d,Standard,$25/month
07add34b-7401-441c-a2df-8575b3ee4a40,6f0de101-b165-4d25-9d29-7f1d28110a8a,Free Plan,Free
810ea872-c441-444d-9313-f263d1d64ab2,67951e70-6d70-4ffe-8778-11f7f4cc052d,Plus,$50/month
43570f1a-4c16-4016-8b63-36b1db68c0fe,6f0de101-b165-4d25-9d29-7f1d28110a8a,Premium Plan,$9/month
806b460b-b332-4853-825f-85ea1f4c0cfb,67951e70-6d70-4ffe-8778-11f7f4cc052d,Pro,$100/month
26f16cd4-e414-4a57-a2ec-98af9b0207cc,505ba9bc-ad5f-4139-9a7e-2fff2104476b,Lite plan,$4.99/month
6f4c29e0-404d-444b-82f4-50083ed7ffe8,505ba9bc-ad5f-4139-9a7e-2fff2104476b,Pro plan,$9.99/month
db938ba0-79a8-4c34-a461-2c795bf92199,8c985c06-fd8c-4afb-9a86-5d4205badb4c,,$10/month
0f10b34e-8677-4e30-9ae1-5110ff79d354,557027a7-3979-41b3-81aa-c8480f97df6a,,$1.99/month
83bbf06e-a77a-43ad-b5cc-c38f1da3892c,a8d5cb00-0a3c-43f8-822c-722d3bb2d0c9,Premium,$9.95/month
5326885a-8749-4792-bf04-18c4954c67ee,68be702a-998e-40b0-9140-5144e873c192,Startup,$19/month
10d05ffa-89c6-4456-b3eb-30565fb5425a,7b032b0c-e27a-4da3-bcca-265920accbbc,,$14.99/month
5897cbf1-d79e-4c37-a2e1-7130d0636b65,4a6685b8-808d-4392-91e7-be2cb0245f18,,Free
73d9e4a9-7a6f-438c-b534-08af0a4f675d,68be702a-998e-40b0-9140-5144e873c192,Small,$49/month
d6df44a0-8698-489e-ad7e-02cae55f56eb,68be702a-998e-40b0-9140-5144e873c192,Medium,$149/month
078932a2-0465-47bf-b2a7-d23a6aed4ae1,9116ebe7-f763-49b7-8471-64e9950f7229,BASIC SHOPIFY,$29.99/month
046262c7-3cb1-47c1-b725-9dff6496a1d6,9116ebe7-f763-49b7-8471-64e9950f7229,STANDARD SHOPIFY,$39.99/month
ff8036ad-c298-45e2-ad9d-bc3ff52becab,43025d0d-ae76-4cf1-afbb-ffedb9c9c449,STARTER,$39.99/month
87da39f4-b340-40c3-ba19-6b0fb8daa318,9116ebe7-f763-49b7-8471-64e9950f7229,ADVANCED SHOPIFY,$59.99/month
8e244ad5-90a3-4496-a97e-7bb331ba2cd7,9116ebe7-f763-49b7-8471-64e9950f7229,SHOPIFY PLUS,$99.99/month
7f30feec-988e-496f-aead-9d930d463763,43025d0d-ae76-4cf1-afbb-ffedb9c9c449,GROWTH,$69.99/month
ea3867f4-8349-4191-81aa-f70dae453253,43025d0d-ae76-4cf1-afbb-ffedb9c9c449,Power,$99/month
12a6ec06-f21c-4b2b-8663-349181106e6b,b421eac1-62e9-482b-a384-aafd5afc547b,,$4.99/month
c10eaf4e-267a-4824-95ff-cfbeccbbc7cc,3945c4a0-989d-4317-a3f2-04129eab9eaf,,Free
bb734cce-d137-4346-895a-1a5e845e8224,623910bc-e641-4b94-9dbf-1b2a280342a0,Free Plan,Free
f310fc2c-c918-4e95-97c2-eddebd4fba63,9385ec6d-e8aa-4c35-8dd5-b19a312e52f8,,$150/month
c4cf5f55-823b-492a-a37e-d8fd968f3862,623910bc-e641-4b94-9dbf-1b2a280342a0,Premium Plan,$4.50/month
023d5454-11c0-4138-babd-d752e62cc8dd,d4f42715-ce52-412f-bbb9-1c1a84e09706,,$7.99/month
8d1a7e06-9a56-4783-a226-372788db1522,2d89cbe4-2d0e-4660-983c-0ddb0c79c19a,Enterprise,Free
f4c05080-f0da-44c5-9d82-54f327f4eb67,2d89cbe4-2d0e-4660-983c-0ddb0c79c19a,Point Of Sale only,$49/month
c77fcbd4-c43f-4fd0-b173-6c23ad3ab76a,9c2d9bd8-0d8f-43b5-bf43-ac7750e9372e,Free Forever,Free
2eb9d02c-6ab9-4b89-9d8c-a8afa17a8318,78290ba9-1519-4068-bec2-90ee5a8e1f7e,,Free
9977e083-f1da-4aa3-9560-5934913f9f04,2d89cbe4-2d0e-4660-983c-0ddb0c79c19a,Inventory only,$89/month
fe54384b-a42b-4282-ab1d-4adc1198b13d,7f954ffc-3fce-442e-b9c7-08424a15c04b,,Free
3e6b62e0-0258-4984-adf8-7dc7ee3790d7,af0fc0a5-6969-45af-a6ee-169cd89b4dfb,,Free
0bfd143c-f96d-4d7b-a1b9-65232f3609b8,3242b12d-8b52-41b0-a894-839b90400430,,$16.90/month
a5b718d3-fae1-410c-b391-2abc96bee399,9c2d9bd8-0d8f-43b5-bf43-ac7750e9372e,Premium,$6.99/month
83bb89fb-0022-4f64-8655-1507d0be1a33,2d89cbe4-2d0e-4660-983c-0ddb0c79c19a,Inventory + POS,$119/month
947a2c09-4550-4807-a0c0-6a449133bb1c,00fe8597-cfb6-4f15-9aba-f424c3e7d066,,Free
7d1dbc17-da52-4848-bb42-98df38b4e137,c611b444-ebca-4c3d-afeb-6ee7fddcfdb9,STARTUP,Free
4a6f7456-064b-47dd-aa5c-162182693c63,48476343-7cf8-4c47-bd8b-c143d6525bd1,Premium,$4.95/month
c44e0035-f58c-4c2d-9af8-5b7afdfc9d81,280bb22f-a093-4ed3-8716-f1e4f7c2ad31,Free,Free
e9e84115-fb28-4424-bff6-b4cc35a9e46f,989050a6-20b9-4e7d-b932-0438b5316ef8,Standard,$25/month
340a8fa2-fe4d-4443-976d-ec15d122636d,280bb22f-a093-4ed3-8716-f1e4f7c2ad31,Light,$4.99/month
c7f7ea2a-99c1-483a-b1a2-fa75cde739ea,ece2bc3c-d1a0-4487-b2a1-67bd3bc928b5,,$14.95/month
a9668200-eacf-4150-bca9-4951d0d533fa,376307ab-496c-4e57-b026-6c2e6cf03a1d,,$10/month
5de414bf-139e-4505-bde7-bb363371ad9a,989050a6-20b9-4e7d-b932-0438b5316ef8,Deluxe,$75/month
b8fb8a1b-5c32-4703-b665-4e0aacfa8977,280bb22f-a093-4ed3-8716-f1e4f7c2ad31,Basic,$9.99/month
40bcc963-9beb-409c-a2d1-a4a60c22b16d,280bb22f-a093-4ed3-8716-f1e4f7c2ad31,Unlimited,$19.99/month
3745b8d6-206b-4943-81fb-200d3b9495d7,c611b444-ebca-4c3d-afeb-6ee7fddcfdb9,SAGA,$9/month
bba70b4a-013c-4b6f-8d76-764e95a825a6,989050a6-20b9-4e7d-b932-0438b5316ef8,Premium,$125/month
9045cb8a-5496-4477-a821-3ab17e8c33ee,989050a6-20b9-4e7d-b932-0438b5316ef8,Enterprise Plan,$395/month
7ae7c823-64d3-4246-b899-c592ea4a016c,c611b444-ebca-4c3d-afeb-6ee7fddcfdb9,HEROIC,$19/month
e9d400f6-1387-4316-b873-2d6e49506aa4,5e4f2c0c-12c6-43c1-8949-c019d750e96c,,Free
a2d40845-4e2b-419a-861c-2a0d7e235427,c611b444-ebca-4c3d-afeb-6ee7fddcfdb9,LEGEND,$59/month
feeeb38e-d53c-4735-ba32-db31fc8c6f31,88661e95-d46f-40ab-b7e4-46f2c837c5a7,,$1.99/month
729d864e-c7dc-4101-8d96-9e9e1bca9cac,1e9c4fc9-7b85-465d-8063-e48ae1418569,FREE PLAN,Free
d074f175-dade-4f80-8dc9-834543d28ae6,346e2a6e-c7ce-4bf3-b627-dfd8ef933ee8,,Free to install
4c1dd0d2-76aa-4608-b0ac-b0190d0a0d80,1e9c4fc9-7b85-465d-8063-e48ae1418569,UNLIMITED PLAN,$9.99/month
e9f02872-7fa7-4273-a63c-e0993012d1e0,8d207903-3771-43a8-89da-88823bbdaece,All In One,$4.99/month
bec39884-4ec8-42d1-8b9a-08ea4e7b6b0a,f852c651-6a50-4d6f-9ce4-a24ceaa5b94f,Shopify Pro,$45/month
ba445864-cb08-4ef6-ab88-a2f15f0e3e43,f852c651-6a50-4d6f-9ce4-a24ceaa5b94f,Shopify Premium,$150/month
cb66e923-54e1-4dee-9539-de11759963c5,639acdd1-05e8-46b1-909c-6fd2cf9066a9,Free Forever,Free to install
a01d8fab-7d26-4ab6-bad2-404387cb3917,94af5396-b117-4661-b844-6dab9cbf1775,Starter,$9.99/month
f25eaa8c-ebdc-4636-bd0c-0859f238e1a8,d84f2871-8fe5-414d-a2d4-4d964d08735d,Forever Free,Free
ce357273-b65f-47ed-97d4-dd620541e7e6,639acdd1-05e8-46b1-909c-6fd2cf9066a9,Small Business,$79/month
2dc31b12-fee5-4a43-aaa6-7fa769364230,d84f2871-8fe5-414d-a2d4-4d964d08735d,Premium,$9.99/month
e4d7bab6-1768-421a-a264-a934fa9ffe59,94af5396-b117-4661-b844-6dab9cbf1775,Standard,$19/month
a6299d6a-b28b-416e-b4ee-3aa2c8b0a606,639acdd1-05e8-46b1-909c-6fd2cf9066a9,Growth,$239/month
502a1ce9-6257-4269-a59b-c2b5890c4ee5,dd2ebd76-261c-4d65-9c09-87db1f382c55,,$3.99/month
19343e03-96a5-48d2-b988-8641723d18e1,107b2e67-bb09-4a6e-986a-16db85e9aa1c,,Free
120ee236-3505-4348-8856-58152f300978,94af5396-b117-4661-b844-6dab9cbf1775,Premium,$29/month
8c568755-d279-4c46-8339-ffee04641297,d84f2871-8fe5-414d-a2d4-4d964d08735d,Professional,$49.99/month
e86656c2-9ea7-45ab-8c35-1daadcb3b8fb,94af5396-b117-4661-b844-6dab9cbf1775,Ultimate,$49/month
4b667de9-dc2f-4d39-8392-3cbe156d968d,32edc107-fed5-48f9-8d01-9c781e2732cf,Full Access,$29.99/month
e50df210-ca86-4ba2-a122-d02b41e2e288,924e53d1-2d86-4149-93f0-c81f734b5b39,FREE FOREVER,Free
e21734c3-061a-4a93-a601-a088dbaf6d70,aa64a92f-b37f-4b0c-9788-6a4cf569c4db,Default Plan,$9.99/month
fc7a2b7a-1aea-42ab-8256-3399b330fd43,924e53d1-2d86-4149-93f0-c81f734b5b39,STANDARD PLAN,$6.99/month
305c50ae-cd51-4a59-a3a6-69f7f9e0d058,aa64a92f-b37f-4b0c-9788-6a4cf569c4db,Shopify Plus Plan,$24.99/month
111cc5d7-eb08-4e05-9869-5c60ab2eefb7,6ab03400-a1fe-459f-b3ae-3e4e7d8aa066,Premium,$9.95/month
aa8f8c29-a499-4381-88d5-f784463ea0ca,20378c89-a562-40f1-8eb9-15926a343284,,Free
7a774824-9bf5-4e94-83e1-aaec9e4726a4,6ab03400-a1fe-459f-b3ae-3e4e7d8aa066,Developer,Free
c609061f-0da6-4a37-9cd9-f304aece96c4,c98ff6fc-7f5f-441f-b4ac-6271f923ad3f,Starter,$9.90/month
3719a970-6fc3-4672-86b5-2b1d6663882e,2dcdf9e4-b04f-4fe3-97d4-6742510fd436,,$99 one time charge
aba7e7e7-807c-4bf3-9b7b-1f4ae1a0f0df,c98ff6fc-7f5f-441f-b4ac-6271f923ad3f,Essential,$19.90/month
df1db230-5413-4cbb-b4cf-c655c993d8ea,10d75119-21b8-411c-9e3b-4718bfb7f40c,,$2.99/month
67b354bf-1be0-4e39-b589-5b5592faa465,b52a7b45-7924-4890-ad98-b73710ae00e5,,$7.99/month
0038eeee-587a-47a1-8166-f05b016da02d,c98ff6fc-7f5f-441f-b4ac-6271f923ad3f,Premium,$49.90/month
c076b742-1ff2-4322-b588-09de9c66f740,90a6b40d-090f-47ed-b6e6-fa80079625e8,All in one plan,$9.99/month
df61ac51-009b-407e-a8d0-c83bba69bfa6,0a289b62-f5ca-4cf5-afcc-7c83608b0f3a,LITE,$49/month
29942c87-70f9-4976-a8dd-5f00ad5d88b7,0a289b62-f5ca-4cf5-afcc-7c83608b0f3a,PRO,$99/month
bdbe3b1e-8fec-431c-b0d7-9f0a911092e2,d19758c9-5213-44d1-873f-23a6f441cf2b,Basic,$4/month
373f4e72-31ff-4221-a3c3-92e085592b54,2feafa0d-25dd-475a-80af-6a0e06d5543d,Premium,$9.95/month
0e75f60c-d43f-482f-b127-9bff687f3f74,b4598926-d2a9-4e03-b7fc-31d55c9f0a9d,Premium,$4.95/month
4220c28e-4a37-4579-820f-b79814929419,dbb21ad1-c920-4ed0-b07c-6819b55d8bf7,ENTREPRENEUR,Free
77a28da6-20a2-4abb-a5ef-7ca100198c9f,dbb21ad1-c920-4ed0-b07c-6819b55d8bf7,KICK STARTER,$15/month
64b35eb4-e27e-47b7-913e-d50ec1d9a5d3,993220ce-c754-4f36-82c4-20db8ed6ecd8,Premium,$2.95/month
4012e1ca-3327-4052-9dc8-39627e646591,dbb21ad1-c920-4ed0-b07c-6819b55d8bf7,SMALL BUSINESS,$29/month
e93fbc3d-6ca8-46ba-aff2-573cd2358489,2186d474-3cc2-46c6-89cf-21d74e07c054,,$7.99/month
8d2ada98-fec3-4a17-9a6e-ab53d9f11aad,dbb21ad1-c920-4ed0-b07c-6819b55d8bf7,HIGH TRAFFIC SHOP,$79/month
b2361b11-966e-4a36-bc8e-fb5dcabcf213,d925714b-e4aa-45be-9b2f-fa86a053c36c,,$19/month
a226d547-d39c-4a7c-b189-e9e4201c6719,05b4ad86-7e2d-42f6-ace2-85e23bf75972,Basic,$50/month
5bcffd7f-0406-4a1f-a8f0-559396edea2d,05b4ad86-7e2d-42f6-ace2-85e23bf75972,Standard,$40/month
6e2dcedf-33d1-4ba8-b18c-490084bd755d,05b4ad86-7e2d-42f6-ace2-85e23bf75972,Advance,$30/month
763a53c0-81e4-4a20-9ab0-eace11f65f4f,a6014bdf-0c55-4f3b-9111-1998ad01fa27,Basic,$4/month
d9d058d5-f1b9-47a5-b408-36ee5d11ab3d,a7f67789-53dc-4f97-9f26-608656791c58,,Free
20535ca2-3060-4d05-b176-36d5993d9f63,7f0ce7e7-d35a-4951-a7be-012abb818834,,Free
5f7276b2-d1b9-4844-96f4-1c5600317dec,76b659f3-6f35-4567-af1d-586ce8c2399f,FREE PLAN,Free
48ba9025-11b9-409f-86b4-be1df979f789,0e2db11d-c398-43df-bfda-d0e681844393,Starter Plan,$60/month
aaaaff93-b6b8-42f2-9b17-0e914a478d46,76b659f3-6f35-4567-af1d-586ce8c2399f,PLUS PLAN,$1.99/month
7dc632fa-49cb-40b8-8eea-a70c24a17330,70f79109-a489-45c1-8f6f-c39c6738cec2,Base Plan,$5.99/month
afe82d1a-a3d4-4cd9-bf9e-385d9d824944,e3951234-3b5f-449c-a676-dbe4a692038d,SUPER EARLY BIRDS,$37/month
f8646333-76ca-43fc-81f6-c8171ce4990d,e3951234-3b5f-449c-a676-dbe4a692038d,STANDARD PRICING,$47/month
c2c9988f-a65f-4471-a896-8a15692547eb,937ae617-2c5c-4d00-96ce-d0c7b5be910a,,Free
94fd7127-0860-4f66-b669-2fd81b0f7b47,a9dd4d65-c1ac-4832-9511-b3086fd59d52,Basic,$4.99/month
7d4c4578-501a-443f-abf4-652161754f7c,a9dd4d65-c1ac-4832-9511-b3086fd59d52,Standard,$9.99/month
d6cb0a86-a647-4b1a-9503-49fcf34760c3,a9dd4d65-c1ac-4832-9511-b3086fd59d52,Advanced,$14.99/month
bd4d69f5-3ff4-4b4f-8dca-43910b9a055e,f559ff25-5752-4a43-87d4-4a15f27e3e09,,$99/month
0627157c-63f6-49f3-b4d0-30a7363c7d07,2c46def9-8850-4c5f-acb3-b986d81acc1e,Free,Free
d9dffcfe-9e31-4fb9-ab77-a45b656a1cec,2c46def9-8850-4c5f-acb3-b986d81acc1e,Premium,$12.99/month
a4482931-5a05-49d2-b287-dd32e6b4f939,f1b93b95-3e84-4c3e-b8ee-f494da5ae33e,LetsBuy's Plan,$20/month
1af44ee6-51d3-4c89-a8a2-60ec56df299e,22d905b7-2e08-42a1-a48d-c917ace5c809,,$8.99/month
16862f71-2361-4261-96d8-22fd40702365,d58fba05-d0da-4b1c-9995-02afb9024d8a,,Free to install
891e75f5-26fe-477e-a323-f47afec9d66d,8ae306c6-7f8f-469f-bd43-c4947eeeb82c,,$9/month
21190eda-1586-441e-b7be-092e6bffa4cc,d5540e97-f907-4862-9808-f05acf69f24c,,Free
0225d927-afba-4541-aec4-0f64998b1e00,393a3403-29d6-452c-9b4c-364efb92c12e,Free,Free
8a8bc1b3-1c94-4889-bb37-9630822127b1,e3cce905-5804-4f95-8c9d-932ce2002d6e,Basic Plan,$20/month
350c2789-5f31-459b-92f7-49499b5ac5f3,5381482d-f9cd-42c1-b637-d990c71073b6,,$6/month
7931c6b4-873c-400d-b4b6-4546b053c0c1,54f3eed4-cf6c-4c8e-9f50-59e3990e5c6a,FREE VERSION,Free
3767ff9d-c133-4ae3-8f5f-7dacea8edc6c,e3cce905-5804-4f95-8c9d-932ce2002d6e,,Free
4fc45833-3fed-4793-a4cf-7926764758d3,54f3eed4-cf6c-4c8e-9f50-59e3990e5c6a,PRO VERSION,$1/month
4765184c-3567-49a7-a456-923f77b9f8d8,c04a890a-aac1-4091-bb60-59cbc195605a,,Free to install
349ebd27-e096-4d6c-a2cd-52b8e8766551,393a3403-29d6-452c-9b4c-364efb92c12e,Basic,$19/month
949ea533-c710-475e-bee9-6576d368655d,393a3403-29d6-452c-9b4c-364efb92c12e,Medium,$59/month
0689a94a-1380-4aad-ab12-f9bd6c18a28e,393a3403-29d6-452c-9b4c-364efb92c12e,Growth,$99/month
bc8453c1-f751-4c36-a467-51e63a52ccfb,f87bde85-3374-4b57-b146-48c7ea6f41d0,Start,Free
63cbcbd4-6f82-4c6c-aaa8-0dae1965e0eb,611cb166-fbc2-4b97-9b9a-6a8fcabbc457,Advanced Plan,Free
e084f26f-c349-4076-b29a-a770f086bd7f,f87bde85-3374-4b57-b146-48c7ea6f41d0,Grow,$5/month
b65ddd11-0fc9-4dcc-9b25-3e6f71eb37a9,611cb166-fbc2-4b97-9b9a-6a8fcabbc457,Advanced Unlimited,$199.99/month
0c4fcbca-5426-4bcb-bd05-608265a8fa5f,f87bde85-3374-4b57-b146-48c7ea6f41d0,Accelerate,$12/month
b38e6023-e39e-40a6-adb1-6037017c28b4,f87bde85-3374-4b57-b146-48c7ea6f41d0,Scale,$50/month
49f1a503-3010-48d9-b48e-1642e933dbe5,e914a3fe-f671-4a90-b18d-66046603dcfb,,$19.99/month
4487df91-1099-40d6-afae-265bb728128a,bfcdb815-8d8f-43d7-9d53-f50e48b955a1,Basic,Free
ab9cf6b6-b205-4eb2-b3ec-00449ccd06c1,f3df093d-ab4a-46df-a3e1-05af7f5bff40,,$10/month
84b433d7-c6d8-4638-b2ca-b3b992d810a5,bfcdb815-8d8f-43d7-9d53-f50e48b955a1,Starter,$6/month
90b746e1-9e7b-4dc5-8061-206da80343f0,bfcdb815-8d8f-43d7-9d53-f50e48b955a1,Professional,$14/month
db66b673-a5fe-4f50-acd0-9886c1d63130,bfcdb815-8d8f-43d7-9d53-f50e48b955a1,Plus,$36/month
af74c5d1-b1a8-4149-aacc-a64dddece932,b49f5f37-f1fe-49e5-a1ba-24e2e711a487,,Free to install
09982ea7-abc9-4365-90fe-42b34389dc7e,ddbda7ff-9f55-45cf-8832-c79233def2fb,Basic Plan,$14.99/month
e801b416-8e4e-4350-87ce-761e6fe31cf6,ddbda7ff-9f55-45cf-8832-c79233def2fb,Standard Plan,$19.99/month
92fbc812-9dcc-412e-b1bc-f383bb672d79,aa0b71bc-2739-486f-a4b6-4197f884d5b3,,$3/month
c65e5fac-e338-4866-b075-59efb988976a,ddbda7ff-9f55-45cf-8832-c79233def2fb,Premium Plan,$24.99/month
075ff898-d67d-499e-8ff3-d9ebc1a09110,d3994872-93d2-40c1-886f-53d46419374a,,$3.99/month
288b2571-7b1a-403b-9d69-e22f871a91ae,d500ab8b-45bb-42be-af44-c7a2a687aca3,Everything Always,$9/month
7e571ee8-e2f2-47c0-9703-861673407276,63a13d6d-c7b7-48ed-b07f-1bc6f21e0bdd,Standard,$9.99/month
0d22fbbf-adb4-4635-8f39-2125484b8d48,6298f532-e72c-4608-a562-bf07a3db1536,,Free to install
9a96e593-a38f-47af-8326-72a19bf472b3,4ee3c37d-7ad9-4a98-83d0-7b3ff8cf6cfb,Bronze,Free to install
47a906e5-acf1-4153-b4f9-9e90a7df6035,4ee3c37d-7ad9-4a98-83d0-7b3ff8cf6cfb,Silver,$29/month
30925205-a025-4648-8320-c2134ac18704,1173b33a-301b-4051-acdc-b6b02d6cdbd6,Forever Free,Free to install
2ed4ff01-aac5-42ab-b37b-c5c7f68d10a9,a33f7cbf-560c-4350-9366-ce59d5c81029,,$5/month
3f1c348b-50c7-4d9a-a34e-728b48302e0c,4ee3c37d-7ad9-4a98-83d0-7b3ff8cf6cfb,Gold,$249/month
f807a9cc-72fd-40cb-9717-d4943f5fe1de,1173b33a-301b-4051-acdc-b6b02d6cdbd6,Essential,$9/month
c2e7c4bc-1e41-4e6e-9ed3-f4cd959ce2ee,1173b33a-301b-4051-acdc-b6b02d6cdbd6,Growth,$29/month
a8e19cd4-ceb8-4c16-8296-2921c1111b8e,1173b33a-301b-4051-acdc-b6b02d6cdbd6,Pro,$99/month
01a9c686-ac2b-43e8-9b71-00b1101b58fd,9ac37613-5790-4ab5-9751-6246f8a69d1d,Basic plan,$0.99/month
0fe587d5-c61e-460b-a0f2-1f9296cda477,1a6e5061-6f71-452f-ad25-44a3e3ed954a,Bronze,$14.99/month
